X195,X197,X199,X287,X294,X316,X470,X539,X545,X546,X548,X550,X562,X569,X571,X573,X582,X584,X615,X630,X727,X730,X732,X817,X818,X824,X837,X847,X853,X856,X860,X901,X1019,X1245,X1246,X1249,X1254,X1255,X1280,X1281,X1282,X1283,X1295,X1302,X1303,X1304,X1307,X1308,X1309,X1311,X1313,X1314,X1326,X1328,X1338,X1346,X1349,X1351,X1352,X1354,X1358,X1363,X1366,X1398,X1423,X1492,X1494,X1496,X1502,X1561,X1579,X1580,X1587,X1589,X1590,X1596,X1597,X1598,X1599,X1601,X1604,X1613,X1624,X1648,X1661,X1680,X1681,X1683,X1685,X1736,X1744,X1747,X2173,X2756,X10678,X10679,X10680,X10710,X10742,X10761,X28025,X28037,X28038,X28116,X28118,X28131,X28132,X28141,X28901,X29343,X29385,X29466,X33033,X33959,X34085,X35703,X35760,X37554,X38289,X39488,X39950,X43675,X44742,X46867,X47678,X47715,X51663,X51669,X52773,X53345,X54291,X55884,X57706,X61645,X61648,X66284,X67824,X67827,X69328,X69966,X74426,X76123,X76832,X79604,X82983,X84112,X102684,X103216,X105219,X137591,X155148,X158847,X185008,X190721,X208224,X208479,X208962,X216816,X227940,X239935,X244366,X246787,X248315,X249188,X255248,X283734,X292800,X299767,X315405,X399726,X413503,X414970,X417368,X432198,X502558,X536441,X544580,X573062,X631220,X649756,X671223,X702967,X712122,X712357,X712411,X712538,X712633,X713030,X1042156,X1090133,X1134687,X1147143,X1147144,X1147145,X1147146,X1147147,X1147148,X1147149,X1147150,X1147151,X1147152,X1147153,X1147157,X1156431,X1156433,X1160721,X1168034,X1197717,X1211417,X1216932,X1225789,X1296536,X1297617,X1324352,X1335613,X1357825,X1407493,X1463165,X1471761,X1476577,X1524881,X1528099,X1531429,X1539298,X1560339,X1562970,X1572656,X1642646,X1649239,X1649240,X1655645,X1679721,X1692238,X1702170,X1702221,X1712675,X1725232,X1759399,X1785995,X1796613,X1796616,X1805478,X1805714,X1812934,X1812935,X1813821,X1815968,X1827481,X1834196,X1834198,X1834205,X1834207,X1839799,X1841863,X1852373,X1852374,X1852377,X1868135,X1870984,X1871021,X1871025,X1871034,X1884263,X1889813,X1902136,X1905288,X1907578,X1912856,X1915310,X1934254,X1944646,X2025876,X2026240,X2051905,real_y
0.00089885,0,2.83E-06,0,0,0,0,0,0,6.46E-05,0,8.93E-06,0.00478575,6.21E-06,5.53E-06,0.00277257,0,0,0,0,9.31E-06,3.76E-06,6.53E-07,0.000168838,0.00385448,0,2.48E-06,0.00659907,0.0178419,0,6.80E-07,0.0008233,3.24E-07,3.52E-05,1.24E-05,0,5.55E-07,1.67E-06,9.77E-06,0,2.59E-06,0,0,1.35E-05,2.86E-05,0.00436075,0.00103985,0.0149769,6.27E-06,0.000426962,0,7.39E-05,1.51E-05,0.00246927,6.28E-06,6.04E-06,0,1.16E-06,0.000804624,2.7155379498937e-318,0.000635106,0,5.25E-06,0,0,0,8.82E-05,0.000656774,0.000131926,1.79E-06,0,0,0,0,1.44E-05,0,1.03E-06,0,0,7.83E-05,0.000180545,1.45E-06,5.39E-61,0,7.08E-250,0.00183217,0,4.17E-05,1.37E-05,2.49E-05,0,7.00E-06,0.0658012,0,0,1.39E-53,0,1.59E-94,0,0,0.00147454,6.99E-05,6.09E-07,0.0178297,0.0235176,0.0144557,4.05E-06,0,0,0,6.96E-07,0.000400353,1.80E-05,5.18E-05,0,0,0,0,0,0.00543176,0.000256695,0.000109622,5.42E-06,1.04E-06,0.0230319,8.89E-07,0,0,1.44E-06,2.71E-06,2.18E-06,0,9.50E-05,0,5.04E-07,0,1.41845999999858e-312,0,0,0,3.54E-05,4.21E-06,0,1.48E-06,0,1.56E-05,4.83E-05,0,0,7.33E-07,0,0,0,0,0,0.000887747,0,0.00592739,2.21E-91,0.0266382,0,0.0486342,9.08E-06,1.98E-05,3.69E-06,7.16E-290,0.000293542,4.51E-64,0,0,0,0.000690104,0,0,9.84E-05,0,1.93E-06,0,5.40013750904482e-321,0.00853855,0,0,2.30E-06,0,2.80E-06,0,1.84E-05,0,0.00067804,0,0,0,0,0,3.52E-75,0,8.54E-76,0,0,0,0,0,0,6.22E-05,5.63E-05,0.00790784,0,6.16E-05,0.092671,0,0,0,0.000972565,3.53E-05,2.24E-05,0.0001271,0,0,4.95E-06,4.14E-06,0,0,5.88E-06,6.33E-06,0,3.13E-06,3.70E-05,0,0,1.15E-84,0.00116872,2.43E-06,0,6.40E-07,0,0.00278239,0,0.000462785,3.32E-06,0.00701455,3.66E-05,0.000210691,0.00408202,0,2.41E-58,0,0,0,8.05E-05,5.06E-05,0.000158001,3.54E-05,0.00019091,0,5.61E-05,1.68E-06,5.45E-05,6.98E-07,1.41E-06,0.00223491,1.57E-06,0,0,1.98E-06,3.23E-06,8.85E-111,0,9.52E-05,0,0,1.68E-05,0.018672,0,0,0
7.47E-05,1.47E-45,0,1.68E-07,2.18E-08,0,0,0,5.49E-06,0,0,7.40E-06,0.00196814,1.34E-06,3.27E-06,1.14E-06,4.22E-137,2.00E-05,0,0,0,0,0,0.0882486,0.00055375,0,4.66E-07,0,0.0230608,0,0,0,1.21E-07,0.0012389,7.28E-06,2.17E-23,1.26E-06,5.46E-06,0,0,6.34E-07,0,0,6.01E-05,2.76E-05,0.00478066,0.00113905,0.0235865,8.25E-05,0.000106215,1.30E-05,2.30E-06,7.17E-06,0.000552581,4.25E-05,1.14E-06,0,0.000126328,0.00189024,7.78E-07,6.36E-06,0,7.76E-06,0,0,0,6.28E-06,0.000579398,3.14E-05,0,0,4.91E-52,1.60E-06,1.18E-79,4.60E-06,7.78E-06,1.67E-05,5.46E-07,0.000683008,2.11E-06,1.32E-06,4.97E-06,0,1.36E-19,0,0.000576196,4.39E-05,3.43E-05,1.79E-06,2.54E-07,0,3.09E-05,4.33E-05,6.45E-07,0,1.72E-21,0,4.05E-170,0,0,1.13E-06,7.99E-05,3.11E-05,0.00688532,0.00944703,0.00013925,0,0,2.37E-06,4.94E-07,1.64E-11,3.90E-05,0.000148443,2.15E-05,0,0,2.61E-165,0,0,0.00898774,7.73E-06,5.21E-06,2.08E-155,0,0.000527442,1.38E-06,1.60E-225,0,1.66E-06,1.20E-05,2.26E-17,0,6.36E-05,3.58E-20,0,0,4.93E-34,4.64E-06,0,0,5.76E-06,0,5.76E-06,0,7.86E-06,0.00164061,3.53E-05,0,0,5.09E-06,0,0,0,0,5.84E-06,0.0161877,4.81E-07,0.000275362,2.31E-82,9.77E-06,0,0.000857178,1.07E-06,0,2.53E-06,1.68E-05,0.00316638,0,1.94E-06,0,0,3.39E-30,4.23E-07,0,7.82E-06,0,3.05E-05,0,4.79E-06,0.0768449,0,0,5.80E-06,0,5.10E-06,0,1.27E-05,0,0.000250083,0,1.00E-21,0,0,0,1.04E-161,0,4.81E-228,0,0,0,2.20E-21,0,0,2.40E-05,1.86E-05,0.000141675,0,2.06E-05,0,1.06E-06,0,2.41E-07,0.000173529,4.71E-07,9.21E-05,1.48E-134,0,0,5.16E-266,4.64E-06,4.25E-174,0,0,0,0,6.52E-21,3.19E-06,0,0,5.42E-176,0,5.39E-06,0,0,0,1.73E-05,0,0.00013634,0,0.00943833,3.73E-05,1.26E-06,0.00480631,0,0,2.93E-184,0,8.79E-06,0.000878783,3.47E-05,2.58E-05,0.000521948,0.000684477,5.59E-07,4.96E-05,6.27E-07,1.33E-05,1.59E-248,0,0.00234343,0,0,0,3.70E-07,1.98E-06,2.89E-33,0,4.03E-05,5.27E-249,1.77E-06,2.28E-06,0.0257751,0,2.79E-196,0
0.000274681,3.56E-05,0,0,0,0,4.70E-05,1.60E-06,0,0,0,0,0.000299736,1.66E-05,0,1.94E-83,0,0,0,0,1.25E-86,6.35E-83,7.72E-07,0.00235616,0.0522042,0,0,0,0.0220034,0,1.14E-06,0,0,1.13E-05,1.20E-69,0,0,3.27E-21,4.76E-06,0,3.20E-06,0,0,0.000113732,9.03E-05,0.00130736,0.00293835,0.000153422,2.62E-05,0.000600177,6.31E-06,7.48E-05,1.29E-05,0.00104503,2.59E-05,1.29E-06,0,2.50E-05,0.00191519,1.52E-05,0.000251399,2.15E-112,0.000148452,0,0,0,1.48E-05,0.000195928,6.67E-06,5.86E-07,0,9.55E-06,0,0,2.72E-05,0,5.21E-05,0,1.92E-06,4.66E-13,2.46E-114,0,0,9.17E-07,0,0.0882717,0.197562,0.00634745,0.00230773,0.000207924,0,5.99E-05,3.17E-124,0,1.09E-19,0,0,0,0,0,0,2.76E-05,3.58E-07,0.00316539,0.0262692,0.00351247,8.17E-05,0,0,4.12E-06,0,0.000446943,2.16E-05,0,0,0,0,0,2.93E-06,0.00872512,8.03E-05,0.000534449,9.47E-07,4.76E-06,0.0138498,8.48E-06,0,0,2.13E-05,4.08E-05,6.70E-07,0,0,8.11E-07,0,0,0,0,0,0,0.0145354,8.38E-06,0.000410936,0,9.27E-07,0.000761211,4.16E-05,0,0,0,0,0,0,0,7.50E-07,0.00184534,2.30E-268,0.0584557,0,1.03E-97,0,0.000569834,1.77E-06,5.19E-06,1.10E-56,0,0.00168178,0,9.53E-114,0,0,0,0,0,0,0.000374369,0.000147988,0,0,0.0324443,0,0,0,0,1.09E-05,0,3.18E-05,0,0.000427268,0,0,0,0,0,0,0,4.30E-57,0,0,0,0,0,0,0,2.84E-05,0.0540036,1.19E-06,0.000266174,0.000108267,0,0,0,0.000863136,0,0.000244605,0,0,0,0,0,0,9.42E-07,3.62E-06,0,0,5.09E-06,9.09E-06,9.43E-07,0,0,0.000700458,1.00E-05,0,0,4.24E-06,0.000545481,0,4.40E-05,0,0.000736406,1.81E-05,1.61E-06,0.00119939,0,0,0,3.39E-05,0,0.000140959,3.44E-05,3.67E-06,0.000170262,0.00016791,0,6.86E-05,0,8.87E-05,0,0,0.000490137,0,1.74E-06,0,0,7.40E-06,0,0,9.42E-05,0,0,2.60E-05,0.0145919,0,0,0
0.000133275,2.90E-190,6.77E-07,0,0,0,0,0,0,0,2.62E-07,5.43E-07,0.0404398,0,0,4.91E-06,0,0,1.45E-86,0,1.49E-06,0,1.22E-06,0.00218989,0.00578705,0,0,0,0.0322305,0,1.31E-07,3.49E-06,4.66E-07,5.27E-05,0,1.77E-116,0,0,1.49E-06,0,2.16E-06,0,0,0.000143784,0.000208968,0.00291492,0.00115821,0.0404258,1.04E-06,0.000130889,0,0,3.45E-06,0.000429519,5.58E-06,3.44E-07,0,8.61E-06,0.00190789,5.23E-07,0.000113503,0,4.31E-06,1.26E-06,0,0,1.35E-05,0.00030492,0.000359261,4.25E-07,0,0,9.47E-07,0,3.45E-07,0,1.29E-05,1.34E-06,5.39E-181,9.42E-06,0.000154918,4.15E-06,1.08E-06,0,0,0.0825856,7.83E-05,2.02E-05,0.000155471,0.000117215,0,2.12E-05,2.02E-06,0,0,0,0,6.36E-110,0,0,2.90E-06,3.16E-06,0,0.0135277,0.0131842,0.000938035,6.44E-07,0,1.57E-06,0,0,0.000905313,3.92E-06,1.40E-05,0,0,0,0,2.43E-06,0.00993709,2.10E-05,1.74E-05,0.000566798,2.96E-06,0.0495491,0,0,5.49E-07,4.12E-06,3.11E-07,0,2.28E-28,0,0,0,2.39E-107,0,0,0,0,1.13E-05,0,6.35E-07,8.59E-14,0,0.000484133,1.45E-05,0,0,0,0,0,7.07E-55,0,0,0.000535363,2.47E-06,0.0937888,0,2.63E-07,0,0.000253947,2.08E-06,1.28E-05,0,5.52E-07,0.00092831,0,1.22E-06,0,0,2.67E-215,0,0,0.00105696,0,6.97E-05,0,0,0.0299101,0,0,9.03E-07,0,8.73E-07,0,1.50E-05,0,0.00224437,0,0,2.47E-237,0,0,1.63E-138,0,9.66E-182,0,0,0,1.66E-190,0,0,1.18E-05,5.15E-06,0.00901661,0,6.19E-05,0,0,1.90E-181,2.43E-57,0.00116249,5.54E-05,0.000383773,0,1.70E-63,0,0,0,0,0,1.88E-05,0,0,0,3.41E-06,1.13E-06,0,0,0.00028026,0,0,0,0,0.000356531,0,9.83E-05,1.15E-06,0.0137211,3.55E-06,0.000672544,0.00309063,2.80E-07,0,0,0,0,0.000191525,3.18E-05,1.29E-05,0.000237181,0.000410286,1.07E-06,7.33E-05,0,5.20E-06,0,0,0.00207484,0,0,0,0,1.73E-06,0,0,1.66E-05,0,0,1.95E-06,0.00644598,0,1.39E-64,0
0.00138707,0.00028571,0,1.51E-06,0,0,2.29E-06,2.09E-06,0,0.000873264,0,0.000270082,0.00454315,0.000490332,0.000206445,4.55E-05,6.10E-05,5.79E-07,2.79E-06,8.97E-06,1.24E-06,2.70E-06,4.95E-07,0.000381583,0.00590681,1.02E-06,0.000252491,2.35E-06,0.03058,0,2.01E-06,0.00264156,5.07E-07,0.000905584,1.38E-06,4.51E-37,8.73E-07,3.22E-06,0,0,7.85E-06,0,0,0.00152038,0.000334115,0.0230377,0.00195718,0.00134377,0.000193851,0.000782333,0,7.96E-05,4.38E-05,0.000848471,3.83E-05,5.56E-07,6.53E-07,0.00121515,0.00384366,1.27E-05,0.00244493,4.47E-05,5.93E-05,2.71E-62,3.78E-07,0,8.65E-05,0.000274807,0.00066763,7.48E-07,0,7.28E-06,1.23E-06,1.42E-105,2.02E-05,1.35E-06,0.000273263,2.43E-52,1.89E-05,7.02E-05,0,5.96E-05,5.81E-36,4.00E-20,8.31E-05,4.45E-05,0,2.54E-06,7.12E-06,3.01E-05,8.39E-06,1.65E-05,0.045942,2.63E-06,0,7.55E-270,1.23E-19,3.96E-24,0,0,1.03E-05,0.000118443,4.80E-07,0.0114139,0.0248232,0.00105761,0.000339796,0,6.99E-05,5.28E-06,0,0.000300246,0.000414694,8.59E-05,1.88E-05,4.30E-07,0,0,9.37E-119,0.0547877,9.97E-05,0.000206424,0.000373376,5.65E-06,0.00406731,1.56E-05,0,9.28E-07,1.74E-05,0.00022829,0.00254511,7.23E-40,5.68E-05,3.45E-05,1.52E-06,0,1.54E-05,0.000695612,0,0,0.00632934,0.000811487,6.20E-05,2.74E-06,7.88E-05,0.0003067,1.36E-05,2.13E-158,0,4.07E-06,0,0,0,0,3.71E-06,0.00260819,2.22E-05,0.000656423,8.11E-114,8.59E-07,1.96E-06,0.0208603,1.16E-06,5.52E-06,0,0,0.00402193,2.58E-06,9.07E-06,1.68E-19,0,0,2.81E-34,0,0.000391315,1.74E-06,7.33E-05,3.73E-06,7.48E-06,0.0319706,0,0,1.02E-05,1.87E-06,2.77E-05,0,4.42E-05,0,0.000688656,0,3.79E-05,0.000176765,6.01E-05,6.90E-05,4.96E-18,0,0,0.000726236,0,1.36E-24,0,0,0,0.000219593,0.000351441,0.00589047,0,0.000428403,0,0,0,0,0.00725437,0.000126505,2.55E-05,0,0,2.23E-07,1.03E-05,1.62E-05,0,6.10E-07,1.62E-05,1.72E-06,9.26E-06,0,2.43E-05,1.11E-05,3.44E-18,5.17E-61,0.00091535,2.11E-05,0,1.53E-06,3.47E-05,0.00186415,9.84E-06,0.000444876,6.49E-06,0.00191832,2.06E-05,1.56E-05,0.00602088,0,3.56E-80,0,0,0,0.000380781,0.000151999,4.54E-05,0.000841491,0.00124008,2.29E-06,0.000155667,0,0.00014589,5.80E-06,0,0.00473271,0,0,0,7.77E-07,1.27E-05,7.44E-06,1.52E-06,6.16E-05,1.72E-05,5.95E-06,1.39E-05,0.0289027,4.41E-07,1.55E-05,0
0.000583305,6.64E-05,0,8.40E-06,0,0,0,0,0,2.12E-07,0,0,0.134055,2.12E-06,0,6.53E-07,0,0,0,0,2.85E-06,4.93E-06,2.45E-07,0.0186752,0.0110641,0,1.88E-05,0,0.00924067,0,5.26E-08,0.000179451,1.25E-07,0.000153752,0,6.32E-07,1.12E-07,2.34E-06,5.53E-06,4.71E-104,5.57E-06,0,0,0.00235684,6.58E-05,0.00148768,0.000748397,0.0739134,0.0123364,0.00024227,1.06E-05,8.34E-06,5.70E-05,0.000971194,8.78E-05,5.46E-07,0,6.78E-05,0.000500268,6.44E-07,0.000120475,0,2.09E-05,4.56E-06,3.73E-07,5.52E-07,0.000151513,0.000271193,0.000108868,4.98E-06,0,9.65E-07,0,0,5.72E-05,0.000109067,0.000324136,3.97E-05,0.0003876,3.28E-06,4.18E-05,5.33E-05,7.12E-07,1.02E-06,1.54E-06,1.02E-05,4.56E-05,8.54E-07,0.00647371,2.63E-06,7.09E-06,1.93E-05,3.05E-07,0,0,0,0,0,0,0,0.00851971,1.04E-05,1.15E-07,0.00907243,0.00805514,0.00973985,2.69E-06,0,5.60E-07,0,0,4.25E-05,1.39E-05,7.06E-06,2.23E-05,0,6.16E-51,0,4.81E-07,0.00516317,0,1.42E-05,1.53E-06,1.38E-05,0.0222016,4.62E-05,1.04E-07,0,1.11E-05,1.85E-05,0,0,0,0,0,0,0,0,0,0,1.30E-05,1.18E-05,2.24E-06,1.33E-06,5.34E-07,0.000720404,0.00125015,0,0,0,0,0,3.36E-07,0,0,0.00151564,3.11E-05,0.00367628,0,0.00492848,1.09E-49,0.00946837,0,3.31E-06,5.70E-06,3.66E-07,0.00239859,0,3.84E-06,0,0,0,0,0,9.24E-06,0,2.42E-05,0,2.99E-06,0.0113371,0,0,1.10E-06,0,1.30E-05,0,6.79E-06,0,0.00103757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62E-06,2.89E-05,0.000205553,2.20E-07,2.63E-05,0.104071,3.16E-07,0,0,0.000487822,0.000223881,9.56E-06,0,0,0,3.44E-06,0,0,0,4.89E-06,0,0,1.15E-37,3.30E-06,9.12E-07,0,0,0.000451835,1.37E-06,0,0,0,0.000432239,0,3.88E-06,1.28E-06,0.00278563,8.69E-06,2.92E-05,0.00351566,0,0,0,0,0,0.000132188,2.21E-05,1.51E-05,0.000515325,0.000215692,1.03E-31,7.34E-05,4.54E-06,3.00E-06,7.51E-07,2.24E-06,0.000583901,0,0,0,7.67E-07,5.30E-06,0,0,2.47E-05,0,0,0,0.0217467,0,0,0
0.00091545,7.51E-05,0,0,0,0,0,0,8.98E-169,3.38E-298,3.71E-109,1.53E-06,8.77E-05,2.18E-05,0,1.26E-06,0,0,1.74E-07,4.02E-07,0,0,0,0.00409923,0.0126358,0,3.56E-06,2.10E-06,0.00998827,0,1.79E-07,0.000448218,0,6.14E-05,0,0,3.40E-05,5.06E-06,1.86E-06,0,1.97E-06,0,1.02E-07,0.00050453,0.000130388,0.00603108,0.00133241,0.0658245,0.000114373,0.000903627,0,4.10E-05,3.96E-06,0.0030026,3.87E-05,3.06E-07,0,0.000107843,0.0003128,0,0.000918149,0,1.06E-05,2.24E-05,0,0,1.66E-06,0.000240358,3.45E-05,4.56E-07,0,1.28E-06,5.56E-06,0,6.28E-06,1.96E-05,0.00061992,0,2.22E-05,9.49E-06,0,6.98E-06,2.84E-28,0,2.90E-05,8.96E-06,0,6.45E-06,1.25E-05,0.000138847,5.02E-05,3.31E-05,7.93E-06,2.44E-07,0,0,0,0,0,0,0.0435711,6.71E-05,0,0.0112876,0.015632,0.0153294,0,4.49E-103,0,1.93E-06,4.98E-07,2.21E-05,9.65E-05,5.54E-06,9.14E-06,1.82340000000222e-312,3.14E-38,0,3.67E-291,0.013618,1.01E-06,2.52E-05,4.33E-06,3.44E-06,0.0571915,9.19E-05,1.16E-07,1.09E-06,2.55E-05,8.03E-06,0,0,0,1.10E-102,0,0,0,0,0,0,0.00199856,4.47E-07,6.36E-05,0,4.06E-05,0.00143167,1.78E-05,0,0,5.33E-07,0,1.15E-06,0,0,4.84E-179,0.00118198,1.32E-223,7.10E-05,0,0.000257799,0,0.0925149,0,0,3.18E-06,0,0.000530716,0,3.25E-06,0,4.06E-126,0,0,0,0.000267353,5.90E-05,1.40E-05,0,3.05E-275,0.0458767,0,0,1.04E-05,0,4.26E-05,0,4.47E-05,0,0.000824111,0,6.58E-103,0,0,0,0,0,0,0,0,0,0,0,0,8.39E-05,8.16E-05,0.00041047,0,0.00027893,1.32E-05,0,1.61E-18,0,0.00176937,0.000156212,0.000813095,0,0,0,9.74E-60,3.63E-06,2.48E-173,0,0,0,0,0,4.21E-06,3.78E-06,0,0,0.00230113,3.00E-06,0,0,0,8.28E-06,0,6.64E-05,7.32E-07,0.011673,5.22E-06,1.27E-225,0.00867674,0,0,1.37E-50,0,0,0.000180512,0.000135431,4.81E-06,0.000228942,0.000543665,1.64E-06,0.000127428,7.35E-07,2.00E-05,0,1.23E-06,0.000585624,2.80E-06,0,0,0,2.18E-06,0,1.10E-188,1.68E-05,0,0,0.000237788,0.00854438,1.62E-67,0,0
0.000605389,0,0,4.76E-05,0,0,0,0,4.94E-07,3.30E-05,1.30E-06,0,0.100193,1.38E-138,1.01E-05,0.00345758,2.44E-06,0,0,0,0,1.38E-06,0,0.000134808,0.00815787,8.29E-06,0,7.68E-06,0.0113981,1.13E-06,1.74E-06,0.00137897,2.59E-07,1.25E-05,0,0,0,1.88E-14,0,0,0,0,0,4.11E-05,5.78E-05,0.00140868,0.00101662,0.00351271,6.85E-05,0.000739733,2.10E-05,7.51E-05,1.43E-05,0.00125847,1.55E-05,6.49E-06,0,4.92E-06,0.000314353,0,4.45E-05,0,3.18E-06,0,0,0,7.29E-05,0.000153104,0.00183176,0,0,2.36E-110,0,0,1.03E-05,0,0,0,2.46E-30,2.88E-05,3.00E-137,1.18E-06,1.22E-06,1.49E-83,5.17E-06,5.47E-06,0,0,7.97E-06,8.96E-05,0,2.79E-06,0.00156898,0,0,0.0011982,4.16E-127,1.52448999997795e-313,0,0,4.10E-06,3.23E-05,0,0.00270875,0.0239305,0.00246954,1.39E-05,0,0.000307426,6.44E-06,0,5.50E-05,0.000141577,3.63E-06,0,0,0,0,0,0.0038248,1.84E-06,2.93E-06,3.14E-05,0,9.88E-05,0,0,0,1.23E-06,2.00E-06,0,0,0,0,0,0,0,0,0,0,0.000344946,9.06E-06,7.87E-06,9.71E-07,0,2.10E-05,0.0272949,1.12E-32,0,0,0.000123806,5.88E-169,0,0,0,0.00154112,0,4.19E-05,0,0.00498842,2.51E-05,0.00185638,0,0,0,4.81E-103,0.00129015,0,4.64E-05,0,0,4.19E-136,0,0,3.94E-05,0,4.62E-06,0,0,0.00273771,0,0,1.83E-06,0,9.46E-06,2.34E-06,1.31E-05,0,0.000394793,0,3.39E-06,0,0,0,1.28E-305,6.77E-218,0,0,0,0,0.00596895,0,0,1.50E-05,2.34E-05,0.000210015,0,0.000899784,0.081774,0,0,0,0.00150499,5.04E-07,5.18E-06,7.05E-127,1.08E-27,1.85E-06,1.89E-05,0,0,0,4.78E-06,1.73E-06,1.47E-06,1.01E-05,2.31E-06,1.26E-06,0.00112503,0,0,3.47E-06,4.55E-07,0,1.04E-05,6.64E-05,1.71E-06,9.78E-05,2.66E-06,0.00489792,1.54E-05,8.62E-06,0.00470721,0,0,0,0,8.78E-230,0.000126336,6.54E-05,5.59E-06,0.000436307,0.00019553,0,0.000121831,0,1.60E-05,0,2.26E-06,0.00047621,0,0,2.02E-06,0,3.44E-06,0,0,1.32E-05,0,8.08E-07,9.87E-06,0.120676,1.44E-147,0,0
0.000937188,2.28E-05,0,0,0,0,1.10E-06,0,0,5.22E-06,1.65E-98,6.53E-06,0.000950654,0.00179154,0,3.29E-06,0,0,0,0,1.41E-06,0.000119957,1.21E-06,0.000181227,0.00389433,0,0,2.72E-06,0.014255,0,1.13E-06,2.53E-05,7.31E-07,2.67E-06,1.99E-06,0,2.09E-07,0,4.59E-07,0,0,0,0,7.99E-05,3.20E-05,0.00161875,0.00129832,0.0126573,0,0.000992961,0,9.05E-05,0,0.00113351,3.84E-06,1.18E-05,0,0.00209771,0.000790425,0,0.000954168,2.31E-06,5.90E-06,2.79E-05,0,0,3.59E-05,0.000373211,8.67E-05,3.51E-07,0,1.86E-06,1.12E-06,0,1.43E-05,1.21E-06,0,0,7.81E-06,9.68E-06,0,0,0,0,6.89E-06,0.00713154,1.58E-05,2.89E-06,6.13E-05,2.82E-05,5.21E-256,3.50E-06,0.000320821,0,0,0,0,0,0,0,6.97E-06,0.000207939,0,0.0091317,0.0404589,0.00850669,5.23E-07,0,6.89E-59,0,0,6.82E-05,5.42E-06,2.25E-05,7.12E-06,3.83E-07,0,0,0,0.0028467,4.50E-05,2.86E-05,0.000104908,1.55E-05,0.0201562,9.97E-06,0,8.75E-07,1.21E-243,3.42E-05,7.03E-240,3.93E-21,2.80E-05,5.08E-07,2.46E-230,0,3.43265999999999e-310,0,0,0,0.000193779,0,0.00017402,0,7.29E-05,8.68E-166,6.63E-251,0,0,5.51E-07,0,0,0,0,0,0.000399634,4.93E-07,0.00421975,0,2.61E-05,0,0.00550578,0,5.17E-06,0,2.95E-82,0.000314325,7.85E-88,0,0,0,2.21E-36,0,0,1.88E-05,3.49E-266,7.25E-07,0,3.90E-06,0.00739299,0,0,5.75E-07,0,6.86E-07,0,1.45E-05,0,0.00150929,0,1.44E-05,1.30E-46,0,0,0,0,0,0,0,0,2.11E-83,0,0,5.52E-05,8.91E-05,0.00707037,0,1.30E-05,0.0908952,0,0,0,0.000681572,0,1.65E-05,0,6.32E-35,0,6.61E-73,6.23E-06,0,0,5.62E-06,1.63E-06,0,1.58E-06,7.56E-06,1.77E-06,0,0,0.000879022,7.59E-06,1.88E-06,0,4.52E-06,0,0,6.13E-05,2.68E-06,0.00674812,9.75E-06,3.06E-05,0.00338139,2.05E-47,0,4.11740969471657e-318,0,0,9.19E-05,7.44E-05,0.000232492,6.00E-05,6.96E-05,0,1.82E-05,0,1.87E-05,0,0,0.000549007,0,6.58E-06,0,1.49E-06,5.12E-06,0,0,9.63E-06,0,2.53E-26,9.43E-06,0.0216131,7.92E-07,0,0
